300762,上海瀚讯,52.15,51.31,52.27,51.11,52.17,20190314,-0.86,2019-12-29 12:12:10
002950,奥美医疗,20.31,20.32,20.49,20.21,20.3,20190311,0.02,2019-12-29 12:12:10
600928,西安银行,7.51,7.68,8.2,7.42,7.48,20190301,0.2,2019-12-29 12:12:10
002949,华阳国际,21.65,21.66,21.85,21.64,21.63,20190226,0.03,2019-12-29 12:12:10
603956,威派格,16.86,16.55,17.13,16.5,16.89,20190222,-0.34,2019-12-29 12:12:10
300758,七彩化学,36.55,38.98,38.98,36.11,36.5,20190222,2.48,2019-12-29 12:12:10
300761,立华股份,56.8,57.39,58.25,56.8,56.8,20190218,0.59,2019-12-29 12:12:10
601865,福莱特,11.97,12.03,12.92,11.73,11.9,20190215,0.13,2019-12-29 12:12:10
002947,恒铭达,66.89,64.95,66.9,64.88,66.36,20190201,-1.41,2019-12-29 12:12:10
603351,威尔药业,32.69,33.38,33.65,32.61,32.68,20190130,0.7,2019-12-29 12:12:10
300755,华致酒行,22.4,22.17,22.74,22.17,22.35,20190129,-0.18,2019-12-29 12:12:10
300759,康龙化成,53.24,53.28,54.44,52.11,53.24,20190128,0.04,2019-12-29 12:12:10
002946,新乳业,12.44,12.4,12.51,12.38,12.43,20190125,-0.03,2019-12-29 12:12:10
601615,明阳智能,12.55,12.24,12.63,12.22,12.5,20190123,-0.26,2019-12-29 12:12:10
603700,宁波水表,23.52,23.42,23.68,23.36,23.5,20190122,-0.08,2019-12-29 12:12:10
601298,青岛港,6.82,6.74,6.82,6.73,6.8,20190121,-0.06,2019-12-29 12:12:10
603332,苏州龙杰,27.4,27.45,27.59,27.15,27.4,20190117,0.05,2019-12-29 12:12:10
002945,华林证券,15.19,14.65,15.29,14.6,15.16,20190117,-0.51,2019-12-29 12:12:10
603739,蔚蓝生物,24.64,24.63,24.9,24.56,24.66,20190116,-0.03,2019-12-29 12:12:10
002948,青岛银行,5.93,5.92,6.08,5.9,5.93,20190116,-0.01,2019-12-29 12:12:10
603121,华培动力,22.23,21.9,22.38,21.86,22.22,20190111,-0.32,2019-12-29 12:12:10
300757,罗博特科,33.0,33.92,34.27,32.87,32.85,20190108,1.07,2019-12-29 12:12:10
601860,紫金银行,5.7,5.68,5.94,5.63,5.76,20190103,-0.08,2019-12-29 12:12:10
603185,上机数控,24.02,23.84,24.26,23.83,24.05,20181228,-0.21,2019-12-29 12:12:10
300756,中山金马,34.19,34.47,34.94,34.19,34.19,20181228,0.28,2019-12-29 12:12:10
603629,利通电子,29.18,28.65,29.5,28.65,29.2,20181224,-0.55,2019-12-29 12:12:10
300753,爱朋医疗,39.12,40.09,40.3,39.0,39.24,20181213,0.85,2019-12-29 12:12:10
002942,新农股份,28.2,28.62,29.14,28.02,28.09,20181205,0.53,2019-12-29 12:12:10
300752,隆利科技,29.15,29.05,29.68,28.5,29.06,20181130,-0.01,2019-12-29 12:12:10
603187,海容冷链,31.61,30.87,31.75,30.86,31.61,20181129,-0.74,2019-12-29 12:12:10
002943,宇晶股份,24.17,23.52,24.21,23.43,24.21,20181129,-0.69,2019-12-29 12:12:10
002941,新疆交建,17.32,17.55,17.88,17.28,17.35,20181128,0.2,2019-12-29 12:12:10
601319,中国人保,7.43,7.43,7.67,7.41,7.43,20181116,0.0,2019-12-29 12:12:10
603220,中贝通信,21.38,21.3,21.84,21.16,21.44,20181115,-0.14,2019-12-29 12:12:10
300751,迈为股份,141.0,139.02,141.06,138.38,139.0,20181109,0.02,2019-12-29 12:12:10
300674,宇信科技,26.19,25.41,26.2,25.2,25.99,20181107,-0.58,2019-12-29 12:12:10
